"","seqnames","start","end","width","strand","gene_id","gene_source","gene_biotype","gene_name","symbol","root","characterized","cis_eqtl","pval_eqtl","cis_sqtl","pval_sqtl","ld","xpclr","fst"
"164","1",69507214,69508484,1271,"+","Zm00001d029413","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.6057526615,0.21743925
"165","1",69511674,69512922,1249,"-","Zm00001d022756","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,15.4593127026,0.216338666666667
"166","1",69844292,69855894,11603,"+","Zm00001d029422","gramene","protein_coding","","",TRUE,FALSE,"1-68532993",1.54108206205434e-10,NA,NA,NA,8.51872985525,0.255403
"167","1",69909438,69910768,1331,"-","Zm00001d029424","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.5329872651667,0.27957925
"168","1",69918378,69918448,71,"-","Zm00001d029425","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.5329872651667,0.27957925
"169","1",70117826,70118962,1137,"+","Zm00001d029427","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,12.9825190191629,0.3466075
"170","1",70124289,70126529,2241,"-","Zm00001d029428","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,12.4079227062684,0.319467333333333
"171","1",70211480,70219160,7681,"+","Zm00001d029429","gramene","protein_coding","","",TRUE,FALSE,"1-69011521",4.40909804723026e-19,NA,NA,NA,9.93294680514285,0.2962093
"172","1",70218082,70218153,72,"-","Zm00001d029430","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.93294680514285,0.2962093
"173","1",70220796,70221773,978,"-","Zm00001d029431","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.3415919466949,0.3163233
"174","1",70227975,70231727,3753,"+","Zm00001d029432","gramene","protein_coding","","",TRUE,FALSE,"1-69028573",1.2578940031201e-12,NA,NA,NA,10.9787795963297,0.332168272727273
"175","1",70296564,70298312,1749,"+","Zm00001d029435","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,14.4409662660785,0.449624666666667
"176","1",83647801,83656803,9003,"+","Zm00001d029714","gramene","protein_coding","","pza00752",TRUE,FALSE,NA,NA,NA,NA,NA,6.79716738160131,0.1899045
"177","1",83658962,83662343,3382,"-","Zm00001d029715","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,6.87432133199787,0.1899045
"178","1",90087215,90088432,1218,"+","Zm00001d029851","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.34420256039105,0.1913745
"179","1",90133458,90133915,458,"+","Zm00001d022773","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.26667358881077,0.1913745
"180","1",90443929,90445866,1938,"-","Zm00001d029855","gramene","protein_coding","GRAS-transcription factor 33","gras33",TRUE,FALSE,NA,NA,NA,NA,NA,20.863978622,0.301820666666667
"181","1",90494694,90507232,12539,"+","Zm00001d029856","gramene","protein_coding","","",TRUE,FALSE,"1-88541576",3.57547968002835e-31,NA,NA,NA,16.5265137363333,0.269590111111111
"182","1",90507863,90509394,1532,"-","Zm00001d029857","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,13.2648712575,0.2606425
"183","1",91251568,91258234,6667,"+","Zm00001d029872","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,8.832694274,0.203377714285714
"184","1",91279799,91282098,2300,"+","Zm00001d029873","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.48925320522222,0.2122712
"185","1",91282692,91285316,2625,"+","Zm00001d029874","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.48925320522222,0.2122712
"186","1",91362643,91362856,214,"-","Zm00001d022775","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.7562066095,0.2243315
"187","1",93193094,93195786,2693,"-","Zm00001d029899","gramene","protein_coding","beta expansin2","expb2",TRUE,TRUE,NA,NA,NA,NA,NA,6.6937182845,0.189573
"188","1",93282552,93286175,3624,"-","Zm00001d029901","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.79058554433333,0.22020425
"189","1",93288908,93291071,2164,"+","Zm00001d029902","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.79058554433333,0.22020425
"190","1",98793288,98794243,956,"+","Zm00001d030006","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.2090239426,0.197120142857143
"191","1",100836103,100840993,4891,"+","Zm00001d030031","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,7.37058795396634,0.2771311
"192","1",103631545,103632715,1171,"+","Zm00001d030073","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.97002545455606,0.2405053
"193","1",103634381,103637965,3585,"+","Zm00001d030074","gramene","protein_coding","","fbn1",TRUE,TRUE,"1-101567163",2.85328018183415e-27,NA,NA,NA,9.97002545455606,0.2405053
"194","1",103722504,103725530,3027,"-","Zm00001d030075","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.4792275129,0.2505854
"195","1",103900652,103901825,1174,"+","Zm00001d030076","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.0117955551,0.2644293
"196","1",104096505,104097569,1065,"-","Zm00001d030077","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,12.253460061,0.2089089
"197","1",104118705,104119586,882,"-","Zm00001d030079","gramene","protein_coding","","cl40196_1a",TRUE,FALSE,"1-101381695",3.33647102754439e-31,NA,NA,NA,11.2971456757778,0.2007504
"198","1",104119711,104120879,1169,"+","Zm00001d030080","gramene","protein_coding","","",TRUE,FALSE,"1-101406725",1.49998566304337e-46,"1-101789555",7.19993607531263e-72,0.0466359177099349,11.2971456757778,0.198733090909091
"199","1",104172633,104173661,1029,"-","Zm00001d030083","gramene","protein_coding","low phytic acid2","lpa2",TRUE,TRUE,NA,NA,NA,NA,NA,8.468230298,0.1844384
"200","1",105944592,105948305,3714,"+","Zm00001d030105","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.1755830546,0.2706192
"201","1",106122816,106129515,6700,"+","Zm00001d030106","gramene","protein_coding","","",TRUE,FALSE,"1-104550509",2.79125390034145e-27,NA,NA,NA,15.7052167119129,0.384077166666667
"202","1",107993630,108004988,11359,"-","Zm00001d030130","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,13.3077436418998,0.2638435
"203","1",108193722,108197646,3925,"-","Zm00001d030131","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,15.9028609329,0.19464325
"204","1",108199942,108209147,9206,"-","Zm00001d030132","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,15.4892604183636,0.196399222222222
"205","1",108282883,108288994,6112,"-","Zm00001d030133","gramene","protein_coding","","osca5",TRUE,TRUE,NA,NA,NA,NA,NA,9.94733586425,0.2030595
"206","1",108360901,108369330,8430,"+","Zm00001d030134","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.38429194,0.197019
"207","1",108371939,108373055,1117,"+","Zm00001d030136","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.675174516,0.207032666666667
"208","1",108425304,108427389,2086,"-","Zm00001d030138","gramene","protein_coding","","",TRUE,FALSE,"1-105842562",1.96350089408664e-17,NA,NA,NA,8.73423285,0.22253875
"209","1",108483337,108484748,1412,"+","Zm00001d030139","gramene","protein_coding","WRKY-transcription factor 60","wrky60",FALSE,FALSE,NA,NA,NA,NA,NA,9.1554516447,0.214543333333333
"210","1",108578069,108578695,627,"+","Zm00001d022788","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.9751019962,0.182174
"211","1",109218162,109224977,6816,"-","Zm00001d030154","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,22.8531364918182,0.2062296
"212","1",159576278,159582102,5825,"-","Zm00001d030784","gramene","protein_coding","","",TRUE,FALSE,NA,NA,"1-158207457",2.93742031307709e-16,NA,7.24946050325,0.22117
"213","1",159659111,159664402,5292,"-","Zm00001d030785","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.3069976723,0.231470090909091
"214","1",159665900,159666910,1011,"+","Zm00001d022839","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.40473614922222,0.2318026
"215","1",159716363,159727649,11287,"+","Zm00001d030786","gramene","protein_coding","bundle sheath defective2","",FALSE,FALSE,NA,NA,NA,NA,NA,8.14183778725,0.20642
"216","1",159732161,159736533,4373,"-","Zm00001d022840","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.4064735045,0.19378725
"217","1",171277287,171284640,7354,"-","Zm00001d030980","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.2490738346,0.196626888888889
"218","1",173165434,173190178,24745,"-","Zm00001d031009","gramene","protein_coding","CPP-transcription factor 5","cpp5",TRUE,FALSE,NA,NA,NA,NA,NA,16.6274827597692,0.186922
"219","1",179005355,179009556,4202,"+","Zm00001d031135","gramene","protein_coding","C2C2-GATA-transcription factor 9","gata9",TRUE,FALSE,NA,NA,NA,NA,NA,17.8758751764,0.190109
"220","1",179010347,179015072,4726,"-","Zm00001d031136","gramene","protein_coding","cysteine synthase2","cys2",TRUE,TRUE,"1-177050943",6.52823838465844e-24,"1-177058349",8.67449036987314e-111,0.327671322521755,17.9590919704091,0.2094525
"221","1",179111257,179114159,2903,"+","Zm00001d031137","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.8629918386273,0.218597714285714
"222","1",184397570,184400001,2432,"+","Zm00001d031267","gramene","protein_coding","","pco099340a",TRUE,FALSE,NA,NA,NA,NA,NA,15.17420986875,0.19203525
"223","1",184422585,184423068,484,"-","Zm00001d022872","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,15.285384958667,0.191846166666667
"224","1",184422806,184436805,14000,"+","Zm00001d031268","gramene","protein_coding","methyl binding domain119","mbd119",TRUE,TRUE,"1-182438431",5.02159289115467e-11,"1-182449238",2.35067238336585e-10,0.905178440804863,15.285384958667,0.192046428571429
"225","1",191775035,191776945,1911,"-","Zm00001d031488","gramene","protein_coding","","dfr2",FALSE,FALSE,NA,NA,NA,NA,NA,10.0722809246665,0.188887
"226","1",191775183,191781020,5838,"-","Zm00001d031489","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,10.8151288192345,0.191594
"227","1",191819199,191824621,5423,"-","Zm00001d031490","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,12.1119518071162,0.203488833333333
"228","1",191822655,191822728,74,"+","Zm00001d031491","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,12.1119518071162,0.203488833333333
"229","1",191843663,191844687,1025,"+","Zm00001d031492","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.911503171493,0.205509875
"230","1",191846071,191849645,3575,"+","Zm00001d031493","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.911503171493,0.205509875
"231","1",191908229,191910980,2752,"+","Zm00001d031494","gramene","protein_coding","","apx7",FALSE,TRUE,NA,NA,NA,NA,NA,11.3646210586,0.2161987
"232","1",197494482,197499476,4995,"+","Zm00001d031653","gramene","protein_coding","","gpx3",TRUE,TRUE,NA,NA,NA,NA,NA,6.37994336233333,0.1863374
"233","1",197509969,197512541,2573,"+","Zm00001d031654","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.34707829575,0.1881415
"234","1",197840680,197849444,8765,"+","Zm00001d031660","gramene","protein_coding","","TIDP2682",TRUE,FALSE,NA,NA,"1-195517752",4.96271333124253e-35,NA,8.78867591242857,0.186530571428571
"235","1",197917030,197917588,559,"+","Zm00001d031661","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.6306747325,0.19333
"236","1",197918030,197921539,3510,"-","Zm00001d031662","gramene","protein_coding","","col16",TRUE,TRUE,NA,NA,NA,NA,NA,8.6306747325,0.19333
"237","1",198955378,198957377,2000,"+","Zm00001d031703","gramene","protein_coding","","",TRUE,FALSE,"1-196569853",6.5898129072118e-23,NA,NA,NA,11.0416185587983,0.2553042
"238","1",198971110,198972397,1288,"+","Zm00001d031704","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.0130857100399,0.228018333333333
"239","1",199023409,199026623,3215,"+","Zm00001d031706","gramene","protein_coding","","",TRUE,FALSE,"1-196623941",5.38837147182969e-14,NA,NA,NA,11.7946323261266,0.202143
"240","1",199074702,199078961,4260,"+","Zm00001d031707","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,8.5411160034,0.288250666666667
"241","1",199079407,199080842,1436,"-","Zm00001d031708","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.73590634616667,0.305990285714286
"242","1",199082322,199102858,20537,"-","Zm00001d031709","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.745416295625,0.323989222222222
"243","1",199127990,199131577,3588,"-","Zm00001d031711","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.3954341559,0.314702
"244","1",199132108,199139506,7399,"-","Zm00001d031712","gramene","protein_coding","","",TRUE,FALSE,"1-196772754",1.35191196891665e-16,"1-196731848",7.24189615991624e-224,0.487197554526371,8.55039989233333,0.3186397
"245","1",199206943,199207208,266,"+","Zm00001d031713","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.995505597,0.2198815
"246","1",199212850,199213604,755,"+","Zm00001d031715","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.70019244,0.2042112
"247","1",204348028,204349986,1959,"+","Zm00001d031858","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,13.701910634696,0.220855
"248","1",204431583,204433029,1447,"+","Zm00001d031859","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.0341793967306,0.220595333333333
"249","1",204433977,204438771,4795,"+","Zm00001d031860","gramene","protein_coding","","",TRUE,FALSE,"1-201905022",1.64784887976337e-23,"1-201905041",2.2871897615599e-22,0.21604026112606,14.0341793967306,0.220595333333333
"250","1",204458557,204459636,1080,"+","Zm00001d031861","gramene","protein_coding","AP2-EREBP-transcription factor 137","ereb137",FALSE,FALSE,NA,NA,NA,NA,NA,13.3793360119853,0.2091485
"251","1",204468999,204470013,1015,"+","Zm00001d031862","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,12.5614740543075,0.200253666666667
"252","1",206061437,206064016,2580,"-","Zm00001d031900","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.92994957504889,0.194519142857143
"253","1",206063578,206072875,9298,"-","Zm00001d031901","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.51574188154856,0.192805875
"254","1",206146765,206153923,7159,"+","Zm00001d031902","gramene","protein_coding","","",TRUE,FALSE,"1-203454823",3.42114166857597e-14,"1-203302841",2.38393140739535e-34,0.228865903773134,7.55339737918236,0.185836
"255","1",206152188,206155096,2909,"-","Zm00001d031903","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.55339737918236,0.1816715
"256","1",206156272,206157117,846,"+","Zm00001d031904","gramene","protein_coding","","cl4255_1",FALSE,FALSE,NA,NA,NA,NA,NA,7.55339737918236,0.1816715
"257","1",206261034,206261843,810,"+","Zm00001d031906","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.29686406615751,0.1895466
"258","1",206279864,206281262,1399,"+","Zm00001d022898","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.16671693360402,0.189414
"259","1",206279864,206280370,507,"+","Zm00001d022897","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.16671693360402,0.189414
"260","1",210913869,210916020,2152,"+","Zm00001d032055","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.54657876,0.238365
"261","1",213250008,213254980,4973,"+","Zm00001d032109","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,6.59754693108974,0.187159
"262","1",218157346,218158260,915,"+","Zm00001d032233","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,29.190597662125,0.204814
"263","1",218162563,218162829,267,"+","Zm00001d032234","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,31.053441637,0.193692
"264","1",218184713,218185030,318,"+","Zm00001d032235","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,36.5604844851,0.193692
"265","1",218226968,218227234,267,"+","Zm00001d032237","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,43.3148047511,0.18815275
"266","1",218500155,218501623,1469,"+","Zm00001d032239","gramene","protein_coding","high mobility group family A  102","hmga102",TRUE,TRUE,NA,NA,NA,NA,NA,24.5617467555,0.181984
"267","1",218510675,218511967,1293,"-","Zm00001d032240","gramene","protein_coding","MYB-transcription factor 146","myb146",FALSE,FALSE,NA,NA,NA,NA,NA,26.3409282937778,0.181391
"268","1",218581174,218582804,1631,"+","Zm00001d032242","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,36.5046144298,0.1791065
"269","1",218617548,218619858,2311,"+","Zm00001d032244","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,38.1109606702831,0.177721
"270","1",218620388,218626605,6218,"-","Zm00001d032245","gramene","protein_coding","","",TRUE,FALSE,"1-215511584",2.20500136519762e-28,"1-215517867",2.31908981776779e-43,0.639094558345598,37.9569048814918,0.177721
"271","1",218790654,218795894,5241,"-","Zm00001d032249","gramene","protein_coding","KANADI1","",FALSE,FALSE,NA,NA,NA,NA,NA,23.0160936948245,0.21633375
"272","1",222263901,222267470,3570,"+","Zm00001d032322","gramene","protein_coding","","nbcs2",TRUE,TRUE,NA,NA,NA,NA,NA,9.74606912021099,0.208201444444444
"273","1",223035489,223037623,2135,"+","Zm00001d032337","gramene","protein_coding","","pco085001",TRUE,FALSE,"1-219858310",4.76651465975659e-39,NA,NA,NA,15.5846706164,0.1844336
"274","1",223125105,223134194,9090,"+","Zm00001d032338","gramene","protein_coding","","",TRUE,FALSE,"1-219887709",4.52090154559523e-22,"1-219909440",3.14159404115927e-25,0.879365111966277,13.0363558872953,0.20167925
"275","1",223133048,223133824,777,"-","Zm00001d032339","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,13.1498906046248,0.203601428571429
"276","1",223207069,223208214,1146,"-","Zm00001d032342","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.9929702827823,0.216061
"277","1",223305606,223306777,1172,"-","Zm00001d032345","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.45581042152267,0.181366
"278","1",223326874,223334279,7406,"+","Zm00001d032346","gramene","protein_coding","","gpm440",TRUE,FALSE,"1-220132422",7.73916140454064e-23,NA,NA,NA,8.93309234959467,0.20425225
"279","1",223350470,223352163,1694,"+","Zm00001d032347","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.944136433196,0.211306
"280","1",223352559,223353409,851,"-","Zm00001d022922","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.944136433196,0.211306
"281","1",223353031,223353118,88,"-","ENSRNA049476994","Ensembl_Plants","sense_intronic","Intron_gpII","",FALSE,FALSE,NA,NA,NA,NA,NA,8.944136433196,0.211306
"282","1",223363214,223365428,2215,"+","Zm00001d032348","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.84068690128533,0.214801571428571
"283","1",223440445,223444783,4339,"-","Zm00001d032350","gramene","protein_coding","","",TRUE,FALSE,"1-220242808",2.83332695925129e-14,"1-220253548",5.95063961796687e-79,0.0451600372359252,7.44364762622222,0.2553294
"284","1",223444349,223444553,205,"+","Zm00001d022923","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.44364762622222,0.2553294
"285","1",223545282,223577431,32150,"-","Zm00001d032353","gramene","protein_coding","blue-light receptor phototropin 2","phot2",TRUE,TRUE,"1-220271784",8.44290148284422e-11,NA,NA,NA,7.6304058518,0.2676719
"286","1",223565014,223565085,72,"-","Zm00001d032354","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.39275992866667,0.2585695
"287","1",223732522,223733692,1171,"+","Zm00001d032357","gramene","protein_coding","","",TRUE,FALSE,"1-220561529",2.19557560130581e-25,NA,NA,NA,16.0372223197143,0.184509333333333
"288","1",223748469,223751668,3200,"-","Zm00001d032358","gramene","protein_coding","","",TRUE,FALSE,"1-220462714",1.60694647372521e-14,NA,NA,NA,17.1034748878889,0.192304
"289","1",223828341,223831895,3555,"-","Zm00001d032359","gramene","protein_coding","","",TRUE,FALSE,"1-220692736",4.19097204350881e-16,"1-220654691",1.78931888372901e-108,0.761029874783189,17.4803548742857,0.1982065
"290","1",224721628,224721738,111,"+","Zm00001d032382","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.48839705275,0.182316
"291","1",224766461,224770369,3909,"+","Zm00001d032383","gramene","protein_coding","","",TRUE,FALSE,"1-221552362",4.18489251801015e-10,NA,NA,NA,11.2474284888889,0.1978865
"292","1",224850672,224860595,9924,"-","Zm00001d032384","gramene","protein_coding","G2-like-transcription factor 38","glk38",TRUE,FALSE,"1-221858764",9.81555534930899e-14,"1-221625357",3.64891402407255e-123,0.797362274818102,13.5173554987273,0.254714727272727
